dataset,model_size,milestone,vocab_size,seed,task,split,accuracy,f1,mcc
babylm3,180m,250M,16000,2,qqp,val,0.8789061426411983,0.8391970802919708,0.742490625547449
babylm3,180m,250M,16000,2,rte,test,0.555956678700361,0.5358490566037736,0.11037405631035774
babylm3,180m,250M,16000,2,rte,val,0.5461847389558233,0.5271966527196653,0.09233296984809267
babylm3,180m,250M,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,250M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,25M,16000,0,boolq,test,0.6660550458715596,0.7468706536856745,0.2647929619680083
babylm3,180m,25M,16000,0,boolq,val,0.6882290562036055,0.7625201938610663,0.31544939471088224
babylm3,180m,25M,16000,0,mnli,test,0.64381049414162,0.6409690414792432,0.46552644491739226
babylm3,180m,25M,16000,0,mnli,val,0.6277915000891243,0.6261040739553558,0.4453557382140859
babylm3,180m,25M,16000,0,mrpc,test,0.6838235294117647,0.8122270742358079,0.0
babylm3,180m,25M,16000,0,mrpc,val,0.6784741144414169,0.8078175895765473,0.07545913404653505
babylm3,180m,25M,16000,0,multirc,test,0.5724009900990099,0.4644794626711444,0.11247304666869744
babylm3,180m,25M,16000,0,multirc,val,0.61508078994614,0.5403087478559176,0.21461975590026897
babylm3,180m,25M,16000,0,qqp,test,0.8399455849616622,0.7806217581448961,0.6547226083354506
babylm3,180m,25M,16000,0,qqp,val,0.8389721038889653,0.7797285612241062,0.6529403593956329
babylm3,180m,25M,16000,0,rte,test,0.5126353790613718,0.4827586206896552,0.02202113384555452
babylm3,180m,25M,16000,0,rte,val,0.5381526104417671,0.5106382978723404,0.07632036523880008
babylm3,180m,25M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,25M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,25M,16000,1,boolq,test,0.6678899082568808,0.7586666666666667,0.2537978438487416
babylm3,180m,25M,16000,1,boolq,val,0.6765641569459173,0.7637490317583269,0.2746098794223196
babylm3,180m,25M,16000,1,mnli,test,0.6382068262862964,0.6354030642675897,0.45746665845238793
babylm3,180m,25M,16000,1,mnli,val,0.6293702732296096,0.6279107931438959,0.4479650599430111
babylm3,180m,25M,16000,1,mrpc,test,0.7058823529411765,0.8208955223880597,0.20113618798078556
babylm3,180m,25M,16000,1,mrpc,val,0.6893732970027248,0.8093645484949833,0.15198532700921202
babylm3,180m,25M,16000,1,multirc,test,0.5911716171617162,0.41978922716627637,0.1333040237693747
babylm3,180m,25M,16000,1,multirc,val,0.6165170556552962,0.4971751412429379,0.21299784919158996
babylm3,180m,25M,16000,1,qqp,test,0.837620578778135,0.7804274390447841,0.6516225106782493
babylm3,180m,25M,16000,1,qqp,val,0.8380376528789336,0.7816032316643813,0.6529147607565794
babylm3,180m,25M,16000,1,rte,test,0.5234657039711191,0.46774193548387094,0.039055251647701766
babylm3,180m,25M,16000,1,rte,val,0.5341365461847389,0.46296296296296297,0.06963989858634456
babylm3,180m,25M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,25M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,25M,16000,2,boolq,test,0.6666666666666666,0.7515952597994531,0.25968540372885784
babylm3,180m,25M,16000,2,boolq,val,0.662778366914104,0.7488151658767772,0.2494987223546477
babylm3,180m,25M,16000,2,mnli,test,0.6413652572592969,0.6392908371638485,0.46199974071904304
babylm3,180m,25M,16000,2,mnli,val,0.6301087316340303,0.629133625539222,0.44800169282950003
babylm3,180m,25M,16000,2,mrpc,test,0.6985294117647058,0.8144796380090498,0.16604033349787942
babylm3,180m,25M,16000,2,mrpc,val,0.7029972752043597,0.8130360205831904,0.21920806143432908
babylm3,180m,25M,16000,2,multirc,test,0.5860148514851485,0.4463448275862069,0.13013539002589225
babylm3,180m,25M,16000,2,multirc,val,0.6154398563734291,0.5275694750771945,0.2133302482656113
babylm3,180m,25M,16000,2,qqp,test,0.8361365322780113,0.777168611886583,0.647596143786188
babylm3,180m,25M,16000,2,qqp,val,0.8420502954514223,0.7849096148807965,0.660148459243842
babylm3,180m,25M,16000,2,rte,test,0.51985559566787,0.5163636363636364,0.0419562247369056
babylm3,180m,25M,16000,2,rte,val,0.5582329317269076,0.5454545454545454,0.11641589626962837
babylm3,180m,25M,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,25M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,500M,16000,0,boolq,test,0.6798165137614679,0.7579190751445086,0.29478270332658996
babylm3,180m,500M,16000,0,boolq,val,0.7030752916224814,0.780564263322884,0.3400271989213939
babylm3,180m,500M,16000,0,mnli,test,0.7469179826795721,0.7462534949373278,0.6202106020987013
babylm3,180m,500M,16000,0,mnli,val,0.7478801150976547,0.7475369293942764,0.6224637420754737
babylm3,180m,500M,16000,0,mrpc,test,0.7205882352941176,0.8251533742331288,0.26226786094309923
babylm3,180m,500M,16000,0,mrpc,val,0.7029972752043597,0.8104347826086956,0.22471264662581078
babylm3,180m,500M,16000,0,multirc,test,0.6117986798679867,0.517188301693176,0.19599828588160018
babylm3,180m,500M,16000,0,multirc,val,0.6438061041292639,0.5660542432195975,0.2729242711942196
babylm3,180m,500M,16000,0,qqp,test,0.8761315854563443,0.8352956653292113,0.7365202476607979
babylm3,180m,500M,16000,0,qqp,val,0.8828363336539783,0.8445011854824002,0.7509411624346793
babylm3,180m,500M,16000,0,rte,test,0.555956678700361,0.5427509293680297,0.1118827550255831
babylm3,180m,500M,16000,0,rte,val,0.5502008032128514,0.5409836065573771,0.10032280980186728
babylm3,180m,500M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,500M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,500M,16000,1,boolq,test,0.673394495412844,0.7489421720733427,0.28663510216276694
babylm3,180m,500M,16000,1,boolq,val,0.711558854718982,0.7806451612903226,0.36699812718472985
babylm3,180m,500M,16000,1,mnli,test,0.7398879266428935,0.7392399059258846,0.6097025569938614
babylm3,180m,500M,16000,1,mnli,val,0.7449517455628836,0.7448808844461682,0.6182342258155674
babylm3,180m,500M,16000,1,mrpc,test,0.7205882352941176,0.8235294117647058,0.26362867676588275
babylm3,180m,500M,16000,1,mrpc,val,0.7002724795640327,0.8083623693379791,0.21630383687981283
babylm3,180m,500M,16000,1,multirc,test,0.6041666666666666,0.5269903869854572,0.18713449900940224
babylm3,180m,500M,16000,1,multirc,val,0.6542190305206463,0.5945263157894737,0.2964524430376685
babylm3,180m,500M,16000,1,qqp,test,0.8783576552065298,0.8374966957441184,0.7405886715691598
babylm3,180m,500M,16000,1,qqp,val,0.8801703998900646,0.8406316251187952,0.7449663445218128
babylm3,180m,500M,16000,1,rte,test,0.5812274368231047,0.546875,0.15816064968339522
babylm3,180m,500M,16000,1,rte,val,0.5863453815261044,0.5617021276595745,0.17327838026156142
babylm3,180m,500M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,500M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,500M,16000,2,boolq,test,0.6755351681957187,0.7462329586223392,0.2982743342556621
babylm3,180m,500M,16000,2,boolq,val,0.6903499469777307,0.759075907590759,0.32804079660421337
babylm3,180m,500M,16000,2,mnli,test,0.7418237391747325,0.7410628600882597,0.6124975587777703
babylm3,180m,500M,16000,2,mnli,val,0.747065264444501,0.746575062311324,0.621568162682044
babylm3,180m,500M,16000,2,mrpc,test,0.7009803921568627,0.8189910979228486,0.17676105706034642
babylm3,180m,500M,16000,2,mrpc,val,0.6893732970027248,0.81,0.1510063019747007
babylm3,180m,500M,16000,2,multirc,test,0.6241749174917491,0.4924791086350975,0.21186577566291284
babylm3,180m,500M,16000,2,multirc,val,0.6473967684021544,0.5503663003663004,0.2796006681097973
babylm3,180m,500M,16000,2,qqp,test,0.879940638139995,0.8382431351639563,0.742858283086085
babylm3,180m,500M,16000,2,qqp,val,0.8830562044798681,0.8435143981464455,0.7503083323372117
babylm3,180m,500M,16000,2,rte,test,0.5270758122743683,0.490272373540856,0.049538857525494646
babylm3,180m,500M,16000,2,rte,val,0.5943775100401606,0.5429864253393665,0.1926273102675579
babylm3,180m,500M,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,500M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,50M,16000,0,boolq,test,0.6657492354740061,0.7437280187573271,0.2686912523153397
babylm3,180m,50M,16000,0,boolq,val,0.679745493107105,0.7532679738562091,0.3009410556522552
babylm3,180m,50M,16000,0,mnli,test,0.6799796230259807,0.6790526711265779,0.5201106276306191
babylm3,180m,50M,16000,0,mnli,val,0.6731175676708003,0.672938880701525,0.5109464731896196
babylm3,180m,50M,16000,0,mrpc,test,0.7034313725490197,0.819672131147541,0.1884921496664696
babylm3,180m,50M,16000,0,mrpc,val,0.6948228882833788,0.8088737201365188,0.1854994786598384
babylm3,180m,50M,16000,0,multirc,test,0.5868399339933993,0.45937921727395414,0.13531644542747112
babylm3,180m,50M,16000,0,multirc,val,0.6251346499102334,0.5464813205907906,0.2344824201417461
babylm3,180m,50M,16000,0,qqp,test,0.8434825624536235,0.7856949336223246,0.6624872530876406
babylm3,180m,50M,16000,0,qqp,val,0.8447986807750446,0.7888261471149172,0.6661687826582856
babylm3,180m,50M,16000,0,rte,test,0.49097472924187724,0.3788546255506608,-0.03647830629518236
babylm3,180m,50M,16000,0,rte,val,0.5341365461847389,0.4368932038834951,0.07117832201074563
babylm3,180m,50M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,50M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,50M,16000,1,boolq,test,0.6691131498470948,0.7513786764705882,0.26833046958371426
babylm3,180m,50M,16000,1,boolq,val,0.6765641569459173,0.7577442414614773,0.2831300108597603
babylm3,180m,50M,16000,1,mnli,test,0.6788588894549159,0.6776084026577172,0.5179425436733552
babylm3,180m,50M,16000,1,mnli,val,0.6690687784879428,0.6685748153452843,0.505075463601423
babylm3,180m,50M,16000,1,mrpc,test,0.6936274509803921,0.8085758039816233,0.15734099607941288
babylm3,180m,50M,16000,1,mrpc,val,0.7057220708446866,0.8111888111888111,0.2363255924875516
babylm3,180m,50M,16000,1,multirc,test,0.5930280528052805,0.4091045223120695,0.13483084141510296
babylm3,180m,50M,16000,1,multirc,val,0.6172351885098744,0.5027985074626866,0.21474524550905397
babylm3,180m,50M,16000,1,qqp,test,0.8429878802869156,0.7890329012961117,0.664116209614602
babylm3,180m,50M,16000,1,qqp,val,0.8475195822454308,0.7955332792806074,0.6740575869752059
babylm3,180m,50M,16000,1,rte,test,0.48736462093862815,0.3983050847457627,-0.039601064997330404
babylm3,180m,50M,16000,1,rte,val,0.5301204819277109,0.4657534246575342,0.061027769780000754
babylm3,180m,50M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,50M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,50M,16000,2,boolq,test,0.6642201834862386,0.7378223495702005,0.27297983235618734
babylm3,180m,50M,16000,2,boolq,val,0.6744432661717922,0.7506092607636068,0.28695763989853673
babylm3,180m,50M,16000,2,mnli,test,0.6781456953642384,0.6773092878029496,0.5171937002072214
babylm3,180m,50M,16000,2,mnli,val,0.6623207965165134,0.6621184163336092,0.4946946415764508
babylm3,180m,50M,16000,2,mrpc,test,0.6838235294117647,0.8122270742358079,0.0
babylm3,180m,50M,16000,2,mrpc,val,0.6757493188010899,0.8065040650406504,0.0
babylm3,180m,50M,16000,2,multirc,test,0.5967409240924092,0.4070367000303306,0.1420700252964595
babylm3,180m,50M,16000,2,multirc,val,0.6258527827648115,0.5019120458891013,0.2332736460488792
babylm3,180m,50M,16000,2,qqp,test,0.8438535740786545,0.7869029535864979,0.6637108623698966
babylm3,180m,50M,16000,2,qqp,val,0.8458430671980212,0.7899486949031944,0.6682343207544738
babylm3,180m,50M,16000,2,rte,test,0.516245487364621,0.37962962962962965,0.012565530293707732
babylm3,180m,50M,16000,2,rte,val,0.570281124497992,0.4729064039408867,0.14943244455215118
babylm3,180m,50M,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,50M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,750M,16000,0,boolq,test,0.6828746177370031,0.7657555906934719,0.2942068839564813
babylm3,180m,750M,16000,0,boolq,val,0.7009544008483564,0.780373831775701,0.3336005685918448
babylm3,180m,750M,16000,0,mnli,test,0.7494651044319919,0.7485254869227752,0.6238181513383246
babylm3,180m,750M,16000,0,mnli,val,0.749407960072318,0.74894087248142,0.624928485319449
babylm3,180m,750M,16000,0,mrpc,test,0.7426470588235294,0.8281505728314239,0.3516164256836107
babylm3,180m,750M,16000,0,mrpc,val,0.7247956403269755,0.8166969147005445,0.3106251665621201
babylm3,180m,750M,16000,0,multirc,test,0.6454207920792079,0.514817950889077,0.25738575126232965
babylm3,180m,750M,16000,0,multirc,val,0.6466786355475763,0.5300859598853869,0.27890655014372145
babylm3,180m,750M,16000,0,qqp,test,0.8802621815483552,0.8400251148342751,0.7446418167473978
babylm3,180m,750M,16000,0,qqp,val,0.880830012367734,0.8407989425760023,0.7457663548805272
babylm3,180m,750M,16000,0,rte,test,0.5270758122743683,0.490272373540856,0.049538857525494646
babylm3,180m,750M,16000,0,rte,val,0.5622489959839357,0.540084388185654,0.12466098171996724
babylm3,180m,750M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,750M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,750M,16000,1,boolq,test,0.6795107033639144,0.7695690413368513,0.2789210317389092
babylm3,180m,750M,16000,1,boolq,val,0.6924708377518558,0.7829341317365269,0.3058338624601556
babylm3,180m,750M,16000,1,mnli,test,0.7487519103413143,0.7480407801988592,0.6230906335152135
babylm3,180m,750M,16000,1,mnli,val,0.7487968220824527,0.7486136513781445,0.6241593851987955
babylm3,180m,750M,16000,1,mrpc,test,0.7181372549019608,0.8270676691729323,0.25774439981683006
babylm3,180m,750M,16000,1,mrpc,val,0.7220708446866485,0.8235294117647058,0.29005413022016113
babylm3,180m,750M,16000,1,multirc,test,0.6023102310231023,0.5116514690982776,0.17837219830963338
babylm3,180m,750M,16000,1,multirc,val,0.6502692998204668,0.5914429530201343,0.2886249357158395
babylm3,180m,750M,16000,1,qqp,test,0.8788028691565669,0.8386990585291988,0.74207826877154
babylm3,180m,750M,16000,1,qqp,val,0.8803627868627182,0.841171963367023,0.7456305267712863
babylm3,180m,750M,16000,1,rte,test,0.5270758122743683,0.4177777777777778,0.038867586128228514
babylm3,180m,750M,16000,1,rte,val,0.5783132530120482,0.4723618090452261,0.16895951954123214
babylm3,180m,750M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,750M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,750M,16000,2,boolq,test,0.6874617737003058,0.771875,0.30175179278570374
babylm3,180m,750M,16000,2,boolq,val,0.6998939554612937,0.7851176917236142,0.3262773564609021
babylm3,180m,750M,16000,2,mnli,test,0.7471217524197656,0.7460037474220057,0.6202414487992287
babylm3,180m,750M,16000,2,mnli,val,0.7502992029742049,0.7498675048256594,0.626526400594502
babylm3,180m,750M,16000,2,mrpc,test,0.7279411764705882,0.8102564102564103,0.33780447199327895
babylm3,180m,750M,16000,2,mrpc,val,0.7329700272479565,0.8136882129277566,0.35504466543740093
babylm3,180m,750M,16000,2,multirc,test,0.6134488448844885,0.5680036883356385,0.22010915281503446
babylm3,180m,750M,16000,2,multirc,val,0.659605026929982,0.6168148746968473,0.3108887973957452
babylm3,180m,750M,16000,2,qqp,test,0.8784813257482068,0.8365003827082432,0.7399027511913456
babylm3,180m,750M,16000,2,qqp,val,0.8828913013604507,0.8424244665507933,0.7492859269350431
babylm3,180m,750M,16000,2,rte,test,0.5379061371841155,0.452991452991453,0.06416691035083708
babylm3,180m,750M,16000,2,rte,val,0.5903614457831325,0.5142857142857142,0.1887331762076202
babylm3,180m,750M,16000,2,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,750M,16000,2,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,75M,16000,0,boolq,test,0.6795107033639144,0.7690612604671662,0.27945753673950313
babylm3,180m,75M,16000,0,boolq,val,0.6839872746553552,0.7738998482549317,0.2869144760687887
babylm3,180m,75M,16000,0,mnli,test,0.6947529291900153,0.6939784131578791,0.5421864358832458
babylm3,180m,75M,16000,0,mnli,val,0.6963662753685926,0.696188226841899,0.5454755587394682
babylm3,180m,75M,16000,0,mrpc,test,0.7058823529411765,0.8187311178247734,0.19990543703818464
babylm3,180m,75M,16000,0,mrpc,val,0.6975476839237057,0.8082901554404145,0.20210387552579473
babylm3,180m,75M,16000,0,multirc,test,0.573019801980198,0.4675925925925926,0.11460437140963764
babylm3,180m,75M,16000,0,multirc,val,0.6201077199281867,0.559533721898418,0.22760722414477738
babylm3,180m,75M,16000,0,qqp,test,0.8481325748206777,0.7969039428420217,0.6758736940581671
babylm3,180m,75M,16000,0,qqp,val,0.8522742888552975,0.8027884791781325,0.6849012998208776
babylm3,180m,75M,16000,0,rte,test,0.5631768953068592,0.42105263157894735,0.1143352934870399
babylm3,180m,75M,16000,0,rte,val,0.5421686746987951,0.42424242424242425,0.09048722960800751
babylm3,180m,75M,16000,0,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,75M,16000,0,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,75M,16000,1,boolq,test,0.6761467889908257,0.7694317439581972,0.2682958887774939
babylm3,180m,75M,16000,1,boolq,val,0.6712619300106044,0.7696879643387816,0.24998614745716888
babylm3,180m,75M,16000,1,mnli,test,0.7008660213958228,0.6999163401009273,0.5510914516890874
babylm3,180m,75M,16000,1,mnli,val,0.6962134908711263,0.6958536540990012,0.5451931911373967
babylm3,180m,75M,16000,1,mrpc,test,0.7083333333333334,0.8183206106870229,0.21336201377550074
babylm3,180m,75M,16000,1,mrpc,val,0.7002724795640327,0.8103448275862069,0.21108787372560545
babylm3,180m,75M,16000,1,multirc,test,0.599009900990099,0.42280285035629456,0.14948956883283482
babylm3,180m,75M,16000,1,multirc,val,0.6211849192100538,0.5086166744294365,0.22328907116884142
babylm3,180m,75M,16000,1,qqp,test,0.8557506801879792,0.8031060094530722,0.6893152965968018
babylm3,180m,75M,16000,1,qqp,val,0.8556273189501168,0.8040875694625741,0.6897908424325683
babylm3,180m,75M,16000,1,rte,test,0.51985559566787,0.5491525423728814,0.050619713076344296
babylm3,180m,75M,16000,1,rte,val,0.5662650602409639,0.5939849624060151,0.13443034644026491
babylm3,180m,75M,16000,1,wsc,test,0.6346153846153846,0.0,0.0
babylm3,180m,75M,16000,1,wsc,val,0.5357142857142857,0.0,0.0
babylm3,180m,75M,16000,2,boolq,test,0.6758409785932722,0.7630755476084041,0.27454423711800885
babylm3,180m,75M,16000,2,boolq,val,0.6786850477200425,0.7652982184353214,0.2796347579766079
babylm3,180m,75M,16000,2,mnli,test,0.6964849719816607,0.6958206813237698,0.5447365801517515
babylm3,180m,75M,16000,2,mnli,val,0.6967227725293473,0.696452726087401,0.545774807113851
babylm3,180m,75M,16000,2,mrpc,test,0.6838235294117647,0.8116788321167884,0.027747016194979744
babylm3,180m,75M,16000,2,mrpc,val,0.6839237057220708,0.8104575163398693,0.1310576255305835
babylm3,180m,75M,16000,2,multirc,test,0.5948844884488449,0.4711900915455035,0.15288905756898724
babylm3,180m,75M,16000,2,multirc,val,0.629802513464991,0.5519339417644502,0.2441433579242393
babylm3,180m,75M,16000,2,qqp,test,0.8512985406876082,0.7944896424420592,0.6783073554391026
babylm3,180m,75M,16000,2,qqp,val,0.8543630617012505,0.7995308894185299,0.6854608526406801
babylm3,180m,75M,16000,2,rte,test,0.5054151624548736,0.39111111111111113,-0.00694654730802382
